model	cds-gc
AT5G27120.1	0.51221
AT5G43330.1	0.470825
AT5G09680.1	0.511886
AT5G09680.2	0.511886
AT5G58440.1	0.509949
AT5G17440.1	0.520661
AT5G17960.1	0.502507
AT5G20080.1	0.503055
AT5G18620.2	0.503111
AT5G18620.1	0.503588
AT5G08720.1	0.480742
AT5G43780.1	0.482562
AT5G25220.1	0.535244
AT5G25220.2	0.536255
AT5G17070.1	0.528347
AT5G49880.1	0.513787
AT5G45973.1	0.443396
AT5G14860.1	0.497286
AT5G38760.1	0.61809
AT5G18050.1	0.5
AT5G51050.1	0.470185
AT5G03690.1	0.498726
AT5G03690.2	0.497674
AT5G13930.1	0.496196
AT5G61610.1	0.531818
AT5G64090.1	0.504471
AT5G01280.1	0.555878
AT5G08630.1	0.505307
AT5G50490.1	0.494604
AT5G50910.1	0.543353
AT5G22730.1	0.446991
AT5G63830.1	0.471558
AT5G63760.1	0.460118
AT5G63760.2	0.460118
AT5G06760.1	0.536017
AT5G44210.1	0.461538
AT5G42000.1	0.491304
AT5G42000.2	0.470769
AT5G09670.1	0.452934
AT5G09670.2	0.452934
AT5G49760.1	0.495625
AT5G25110.1	0.490424
AT5G48010.2	0.489983
AT5G48010.1	0.489877
AT5G09870.1	0.45897
AT5G12050.1	0.535055
AT5G48810.1	0.442584
AT5G25425.1	0.418398
AT5G57050.1	0.443567
AT5G57050.2	0.440279
AT5G66370.1	0.537946
AT5G40740.1	0.497974
AT5G60130.1	0.454343
AT5G60130.2	0.464365
AT5G45830.1	0.501722
AT5G50450.1	0.45328
AT5G50690.1	0.481564
AT5G38160.1	0.462541
AT5G33406.1	0.481311
AT5G23035.1	0.496183
AT5G58470.1	0.412975
AT5G58470.2	0.412975
AT5G38780.1	0.513414
AT5G58412.1	0.49569
AT5G13010.1	0.494818
AT5G41220.1	0.511312
AT5G46880.1	0.516963
AT5G25440.1	0.51334
AT5G08750.3	0.475632
AT5G08750.1	0.476541
AT5G08750.2	0.476541
AT5G47110.1	0.492228
AT5G67410.1	0.490105
AT5G24670.2	0.505785
AT5G24670.1	0.506678
AT5G27150.1	0.455335
AT5G44590.1	0.460287
AT5G37960.1	0.493789
AT5G45740.1	0.517045
AT5G45180.1	0.488727
AT5G29560.1	0.519757
AT5G29050.1	0.5
AT5G47890.1	0.49481
AT5G62576.1	0.517588
AT5G19980.1	0.454456
AT5G57710.1	0.46058
AT5G02130.1	0.502385
AT5G64990.2	0.477237
AT5G64990.1	0.474026
AT5G42630.1	0.552058
AT5G42630.2	0.541229
AT5G13470.1	0.507368
AT5G28030.1	0.477766
AT5G28030.2	0.477766
AT5G59520.1	0.472091
AT5G22640.1	0.490617
AT5G22640.2	0.49024
AT5G18210.1	0.529554
AT5G62850.1	0.497214
AT5G46800.1	0.447661
AT5G27910.1	0.50805
AT5G18870.1	0.525907
AT5G10130.1	0.512245
AT5G36390.1	0.480114
AT5G67265.1	0.581897
AT5G27400.1	0.495928
AT5G50070.1	0.517367
AT5G03760.1	0.458359
AT5G24300.1	0.459058
AT5G24300.2	0.459058
AT5G45670.1	0.506458
AT5G27370.1	0.488616
AT5G11340.1	0.518367
AT5G32440.3	0.517024
AT5G32440.1	0.517722
AT5G32440.2	0.495528
AT5G19620.1	0.477211
AT5G47760.1	0.476138
AT5G57220.1	0.517335
AT5G44830.1	0.506036
AT5G16870.1	0.489109
AT5G06990.1	0.485275
AT5G08260.1	0.501391
AT5G55960.1	0.435118
AT5G61190.1	0.531344
AT5G66170.2	0.507282
AT5G66170.1	0.509852
AT5G66170.3	0.509852
AT5G52547.1	0.503165
AT5G52547.2	0.503165
AT5G54230.1	0.550785
AT5G52280.1	0.529136
AT5G44265.1	0.518617
AT5G54670.1	0.515487
AT5G01650.2	0.519231
AT5G01650.1	0.483965
AT5G20165.3	0.439114
AT5G20165.1	0.384615
AT5G20165.2	0.445545
AT5G43280.1	0.503606
AT5G43280.2	0.504559
AT5G18070.1	0.439376
AT5G59830.1	0.484682
AT5G59830.2	0.484682
AT5G18510.1	0.462928
AT5G66410.1	0.50436
AT5G23170.1	0.476004
AT5G52660.2	0.512614
AT5G52660.1	0.512146
AT5G42053.1	0.48125
AT5G66920.1	0.523839
AT5G58570.1	0.507812
AT5G66900.1	0.461856
AT5G62460.1	0.498368
AT5G61360.1	0.512739
AT5G42220.1	0.505882
AT5G01350.1	0.528037
AT5G55940.1	0.490354
AT5G52370.1	0.537736
AT5G19700.1	0.500657
AT5G01849.1	0.559055
AT5G25870.1	0.5706
AT5G34869.1	0.47349
AT5G18550.1	0.516152
AT5G38340.1	0.498583
AT5G48930.1	0.475713
AT5G07940.1	0.516171
AT5G07940.2	0.516171
AT5G07940.3	0.516171
AT5G62440.1	0.485099
AT5G15310.1	0.542008
AT5G15310.2	0.537646
AT5G16600.1	0.519918
AT5G58540.1	0.530345
AT5G58540.2	0.531575
AT5G58540.3	0.509305
AT5G60410.2	0.475311
AT5G60410.5	0.475311
AT5G60410.4	0.475472
AT5G60410.1	0.472679
AT5G60410.3	0.469126
AT5G38190.1	0.479874
AT5G19370.1	0.47486
AT5G43740.1	0.486842
AT5G43740.2	0.486842
AT5G12320.1	0.488372
AT5G65860.1	0.452703
AT5G65860.2	0.461066
AT5G20670.1	0.472648
AT5G64810.1	0.510345
AT5G16530.1	0.453853
AT5G19172.1	0.448
AT5G52030.2	0.464286
AT5G52030.1	0.436528
AT5G27270.1	0.475578
AT5G39810.1	0.53198
AT5G20010.1	0.503782
AT5G14140.1	0.521519
AT5G57887.1	0.476
AT5G21222.1	0.48334
AT5G04680.1	0.503611
AT5G37760.1	0.523425
AT5G27890.1	0.475296
AT5G53800.1	0.497621
AT5G17590.1	0.484321
AT5G55140.1	0.513846
AT5G53080.1	0.476923
AT5G21960.1	0.486068
AT5G18380.1	0.458716
AT5G18380.2	0.448837
AT5G18380.3	0.443373
AT5G17330.1	0.500665
AT5G38565.1	0.463158
AT5G01840.1	0.568069
AT5G48550.1	0.469898
AT5G48550.2	0.485448
AT5G15940.1	0.488073
AT5G42905.1	0.396373
AT5G61260.1	0.5
AT5G10470.2	0.504712
AT5G10470.1	0.504847
AT5G49850.1	0.482083
AT5G02670.1	0.510772
AT5G41765.1	0.530837
AT5G48650.1	0.47449
AT5G16960.1	0.473938
AT5G62610.1	0.510107
AT5G61920.1	0.508427
AT5G61920.2	0.508427
AT5G27300.1	0.495067
AT5G27300.2	0.496966
AT5G15330.1	0.52416
AT5G08320.1	0.491071
AT5G56690.1	0.474252
AT5G57880.1	0.477884
AT5G32619.1	0.453875
AT5G28442.1	0.412
AT5G58450.1	0.493267
AT5G21482.1	0.456688
AT5G61440.1	0.489768
AT5G59510.1	0.513953
AT5G63650.1	0.492579
AT5G59110.1	0.544747
AT5G16340.1	0.469053
AT5G45450.1	0.46904
AT5G07100.1	0.576216
AT5G07100.2	0.574303
AT5G34905.1	0.475219
AT5G47700.1	0.421365
AT5G47700.2	0.421365
AT5G05960.1	0.508671
AT5G40390.1	0.459736
AT5G15800.2	0.507653
AT5G15800.1	0.517976
AT5G40040.1	0.432353
AT5G37800.1	0.551687
AT5G18610.1	0.482759
AT5G18610.2	0.482759
AT5G08510.1	0.474853
AT5G15520.1	0.459016
AT5G16580.1	0.492737
AT5G38200.1	0.461715
AT5G21910.1	0.443114
AT5G08610.1	0.473705
AT5G57655.2	0.470959
AT5G57655.1	0.447031
AT5G08460.1	0.483088
AT5G61720.1	0.476884
AT5G15710.1	0.439642
AT5G50080.1	0.509119
AT5G12840.1	0.527027
AT5G12840.3	0.527027
AT5G12840.2	0.527744
AT5G12840.4	0.527744
AT5G17050.1	0.453556
AT5G59760.1	0.525937
AT5G49300.1	0.491566
AT5G02060.1	0.400881
AT5G64580.1	0.492782
AT5G65170.1	0.579336
AT5G47280.1	0.498661
AT5G56230.1	0.482014
AT5G01260.2	0.481353
AT5G01260.1	0.460699
AT5G41820.1	0.488101
AT5G20310.1	0.495763
AT5G16540.1	0.496883
AT5G16540.2	0.498185
AT5G16540.3	0.49717
AT5G26300.1	0.496651
AT5G59460.1	0.533074
AT5G54580.1	0.484979
AT5G55060.1	0.482863
AT5G55060.2	0.476246
AT5G17490.1	0.474793
AT5G02010.1	0.517115
AT5G28052.1	0.483516
AT5G39970.1	0.48646
AT5G15190.1	0.462428
AT5G15190.2	0.462428
AT5G20500.1	0.491315
AT5G59050.1	0.559957
AT5G59050.2	0.556326
AT5G57170.2	0.528902
AT5G57170.1	0.524781
AT5G25790.1	0.543273
AT5G44260.1	0.499562
AT5G63840.1	0.459254
AT5G32450.1	0.503129
AT5G24680.1	0.450209
AT5G53960.1	0.545133
AT5G59613.1	0.527607
AT5G59613.2	0.521472
AT5G18810.1	0.497167
AT5G53820.1	0.59799
AT5G46430.1	0.516373
AT5G46430.2	0.516373
AT5G54165.1	0.545082
AT5G36890.1	0.48842
AT5G36890.2	0.489376
AT5G11370.1	0.46724
AT5G18590.1	0.493874
AT5G18590.2	0.493874
AT5G47250.1	0.466957
AT5G35460.1	0.460999
AT5G01610.1	0.541339
AT5G56500.1	0.463946
AT5G56500.2	0.463946
AT5G01860.1	0.561431
AT5G49410.1	0.56582
AT5G49410.2	0.56582
AT5G39760.1	0.594
AT5G24750.1	0.472401
AT5G16360.1	0.42503
AT5G64700.1	0.460465
AT5G53500.1	0.458163
AT5G01510.1	0.454426
AT5G10970.1	0.552826
AT5G41060.1	0.492671
AT5G41060.2	0.495351
AT5G49330.1	0.46582
AT5G35180.4	0.480049
AT5G35180.1	0.481561
AT5G35180.2	0.480703
AT5G35180.3	0.485087
AT5G51020.1	0.493168
AT5G04910.1	0.498494
AT5G59320.1	0.510204
AT5G57120.1	0.519231
AT5G21030.1	0.522763
AT5G53110.1	0.491259
AT5G03900.2	0.456924
AT5G03900.1	0.438911
AT5G23050.1	0.468764
AT5G26330.1	0.545617
AT5G67250.1	0.41292
AT5G66600.4	0.520424
AT5G66600.1	0.523913
AT5G66600.3	0.523913
AT5G66600.2	0.530899
AT5G41315.1	0.507072
AT5G13660.2	0.501554
AT5G13660.1	0.501245
AT5G20020.1	0.500756
AT5G38390.1	0.45388
AT5G12450.1	0.470588
AT5G58790.2	0.46114
AT5G58790.1	0.46875
AT5G58790.3	0.472727
AT5G50990.1	0.46125
AT5G04530.1	0.510791
AT5G15930.1	0.470919
AT5G44230.1	0.457593
AT5G56630.1	0.478321
AT5G54855.1	0.474771
AT5G58280.1	0.505508
AT5G61470.1	0.523077
AT5G37190.1	0.516756
AT5G22280.3	0.519704
AT5G22280.1	0.552795
AT5G22280.2	0.563758
AT5G42790.1	0.47476
AT5G14310.1	0.483533
AT5G65090.1	0.480126
AT5G65090.2	0.47851
AT5G39870.1	0.585253
AT5G47306.1	0.516949
AT5G37040.1	0.490331
AT5G53920.1	0.49865
AT5G13170.1	0.47254
AT5G07842.1	0.473214
AT5G06180.1	0.476033
AT5G06180.2	0.476033
AT5G26600.1	0.435699
AT5G26600.2	0.435699
AT5G10580.1	0.476902
AT5G10580.2	0.508711
AT5G35688.1	0.472973
AT5G38320.1	0.509464
AT5G38320.2	0.523077
AT5G14900.1	0.509434
AT5G27430.1	0.529058
AT5G44430.1	0.5
AT5G01030.1	0.504933
AT5G01030.2	0.504933
AT5G64740.1	0.455692
AT5G35230.1	0.493613
AT5G19870.1	0.523002
AT5G44450.1	0.49
AT5G38880.1	0.491199
AT5G07710.1	0.492154
AT5G35980.1	0.50977
AT5G35980.2	0.501908
AT5G05550.2	0.495302
AT5G05550.1	0.495924
AT5G13290.2	0.474604
AT5G13290.1	0.48135
AT5G13290.3	0.473799
AT5G64905.1	0.531469
AT5G38810.1	0.469677
AT5G06340.1	0.4757
AT5G63880.2	0.52132
AT5G63880.1	0.535878
AT5G47540.1	0.496592
AT5G23980.1	0.494988
AT5G42232.1	0.46473
AT5G65274.1	0.516129
AT5G34581.1	0.577963
AT5G07880.1	0.525965
AT5G08305.1	0.45875
AT5G35190.1	0.664969
AT5G18560.1	0.578695
AT5G67100.1	0.494967
AT5G11280.1	0.4656
AT5G60890.1	0.528879
AT5G19220.1	0.512148
AT5G59350.1	0.504075
AT5G53160.2	0.487544
AT5G53160.1	0.473348
AT5G52300.1	0.510512
AT5G52300.2	0.510259
AT5G48375.1	0.518631
AT5G65310.1	0.517131
AT5G65310.2	0.515909
AT5G59130.1	0.502735
AT5G59130.2	0.501838
AT5G05650.1	0.394102
AT5G14500.1	0.480349
AT5G23580.1	0.472752
AT5G12920.2	0.480747
AT5G12920.3	0.490361
AT5G12920.1	0.492853
AT5G19930.1	0.462877
AT5G19930.2	0.462877
AT5G43010.1	0.495397
AT5G57500.1	0.504202
AT5G14400.1	0.508644
AT5G61530.1	0.5
AT5G61530.3	0.494671
AT5G61530.2	0.496815
AT5G15460.1	0.497297
AT5G15460.2	0.497297
AT5G16910.1	0.468978
AT5G36690.1	0.487254
AT5G51520.1	0.559016
AT5G15600.1	0.551451
AT5G06670.1	0.528417
AT5G50240.1	0.48973
AT5G50240.2	0.487991
AT5G50240.3	0.454121
AT5G58300.1	0.506633
AT5G58300.2	0.506633
AT5G08330.1	0.490909
AT5G19360.1	0.497128
AT5G09810.1	0.489814
AT5G17530.3	0.480435
AT5G17530.1	0.475014
AT5G17530.2	0.475014
AT5G45770.1	0.61194
AT5G63930.1	0.497276
AT5G12210.1	0.460978
AT5G12210.2	0.460334
AT5G16900.1	0.488829
AT5G56380.1	0.453992
AT5G45150.1	0.511328
AT5G47970.1	0.491803
AT5G47970.2	0.491803
AT5G25630.2	0.462396
AT5G25630.1	0.462791
AT5G41760.1	0.46169
AT5G41760.2	0.46169
AT5G55460.1	0.547692
AT5G06900.1	0.500987
AT5G44973.1	0.509868
AT5G60020.1	0.532678
AT5G18037.1	0.50237
AT5G43260.1	0.425606
AT5G14150.1	0.493461
AT5G43450.1	0.506458
AT5G52560.1	0.493478
AT5G24570.1	0.600962
AT5G18404.1	0.513834
AT5G65080.1	0.536705
AT5G65080.2	0.529711
AT5G41520.1	0.431227
AT5G41520.2	0.405
AT5G64780.1	0.556405
AT5G52100.1	0.494395
AT5G40370.2	0.453202
AT5G40370.1	0.492447
AT5G23820.1	0.502041
AT5G64340.1	0.528791
AT5G48700.1	0.461318
AT5G17010.1	0.426012
AT5G17010.3	0.426012
AT5G17010.4	0.429688
AT5G17010.2	0.427162
AT5G57070.1	0.52989
AT5G53220.1	0.466425
AT5G53220.2	0.466425
AT5G53220.3	0.466425
AT5G15360.1	0.406869
AT5G42190.1	0.518591
AT5G57320.1	0.520111
AT5G25200.1	0.525023
AT5G48570.1	0.497691
AT5G26090.1	0.496253
AT5G66150.1	0.490284
AT5G16450.1	0.455645
AT5G16450.2	0.455645
AT5G01480.1	0.490703
AT5G16520.1	0.486279
AT5G67290.1	0.474507
AT5G56075.1	0.496084
AT5G17030.1	0.469818
AT5G35610.1	0.539957
AT5G14340.1	0.520966
AT5G15254.1	0.462857
AT5G40310.1	0.512476
AT5G08080.3	0.50053
AT5G08080.1	0.506593
AT5G08080.2	0.503748
AT5G49040.1	0.518389
AT5G46160.1	0.439072
AT5G46160.2	0.437743
AT5G61540.1	0.450233
AT5G61540.2	0.491547
AT5G61540.3	0.491547
AT5G46970.1	0.526531
AT5G26860.1	0.495742
AT5G26620.1	0.527273
AT5G59540.1	0.512774
AT5G59540.2	0.508792
AT5G11310.1	0.475055
AT5G44610.1	0.511952
AT5G09740.1	0.507127
AT5G09740.2	0.511374
AT5G60930.1	0.521907
AT5G47710.1	0.481855
AT5G47710.2	0.481855
AT5G10620.1	0.473137
AT5G25830.1	0.507568
AT5G65040.1	0.548961
AT5G39740.1	0.504994
AT5G39740.2	0.504994
AT5G47500.1	0.484317
AT5G65220.1	0.504836
AT5G18500.1	0.482069
AT5G18500.2	0.482069
AT5G11060.1	0.544605
AT5G45660.1	0.457101
AT5G44900.1	0.466844
AT5G62900.1	0.540541
AT5G39880.1	0.528059
AT5G61330.1	0.513783
AT5G39990.1	0.490665
AT5G16230.1	0.506245
AT5G26710.1	0.457541
AT5G49890.1	0.455246
AT5G28080.2	0.490502
AT5G28080.1	0.483553
AT5G54215.1	0.453441
AT5G25920.1	0.44551
AT5G67160.1	0.49
AT5G23530.1	0.497507
AT5G52545.1	0.565957
AT5G63500.1	0.443902
AT5G51795.1	0.434071
AT5G02480.1	0.459921
AT5G05130.1	0.481424
AT5G50645.1	0.492582
AT5G26731.1	0.461017
AT5G53710.1	0.485294
AT5G09210.1	0.468179
AT5G54250.1	0.485096
AT5G54250.2	0.485096
AT5G54250.3	0.486199
AT5G09440.1	0.49399
AT5G60700.1	0.495005
AT5G59105.1	0.444156
AT5G59230.1	0.498201
AT5G11770.1	0.516871
AT5G03030.1	0.446108
AT5G28780.1	0.545094
AT5G64850.1	0.567647
AT5G55360.1	0.443359
AT5G65370.1	0.497169
AT5G43350.1	0.487898
AT5G62998.1	0.559633
AT5G55050.1	0.528419
AT5G21140.1	0.526767
AT5G41400.1	0.488593
AT5G39580.1	0.492147
AT5G39580.2	0.491501
AT5G04210.1	0.519931
AT5G64050.1	0.458431
AT5G15830.1	0.609712
AT5G65650.1	0.491863
AT5G05110.1	0.494236
AT5G18840.1	0.454294
AT5G07910.1	0.48852
AT5G03200.1	0.502478
AT5G05150.1	0.483036
AT5G54340.1	0.539726
AT5G15530.1	0.522936
AT5G22860.1	0.523936
AT5G22860.2	0.528517
AT5G24870.1	0.489089
AT5G24870.2	0.489089
AT5G50565.1	0.506726
AT5G50565.2	0.506726
AT5G59210.1	0.538462
AT5G59210.2	0.538165
AT5G22810.1	0.546085
AT5G06210.1	0.493119
AT5G09260.1	0.552632
AT5G24370.1	0.52014
AT5G22600.1	0.462387
AT5G56150.1	0.531674
AT5G56150.2	0.531674
AT5G11680.1	0.495961
AT5G18010.1	0.488806
AT5G20270.1	0.488934
AT5G05780.1	0.503254
AT5G05780.2	0.504929
AT5G27750.1	0.463273
AT5G54070.1	0.51665
AT5G56570.1	0.493536
AT5G51590.1	0.510757
AT5G46590.1	0.518307
AT5G40700.2	0.491731
AT5G40700.1	0.49115
AT5G40700.3	0.477979
AT5G18670.1	0.478207
AT5G01930.1	0.518629
AT5G02470.1	0.506865
AT5G02470.2	0.506865
AT5G02470.3	0.506865
AT5G25780.1	0.471028
AT5G16920.1	0.558747
AT5G62570.2	0.471622
AT5G62570.1	0.473352
AT5G47850.1	0.476233
AT5G48890.1	0.545455
AT5G27090.1	0.543828
AT5G27090.2	0.54371
AT5G18980.1	0.477427
AT5G36740.1	0.483168
AT5G23280.1	0.506684
AT5G55490.1	0.505909
AT5G55500.1	0.47125
AT5G11160.1	0.443082
AT5G55400.1	0.488318
AT5G20490.1	0.510468
AT5G20490.2	0.514
AT5G63135.1	0.525424
AT5G10890.1	0.494904
AT5G23740.1	0.484211
AT5G11180.1	0.502209
AT5G17140.1	0.494012
AT5G17760.1	0.475876
AT5G17760.2	0.48286
AT5G43200.1	0.544426
AT5G23080.1	0.516141
AT5G23080.2	0.515567
AT5G52420.1	0.48895
AT5G11790.1	0.463107
AT5G38560.1	0.532582
AT5G04270.1	0.464474
AT5G42120.1	0.452921
AT5G35290.1	0.452586
AT5G11450.1	0.47919
AT5G28040.1	0.464425
AT5G38660.2	0.483346
AT5G38660.1	0.474299
AT5G46640.1	0.50692
AT5G07400.1	0.456
AT5G12880.1	0.543779
AT5G49280.1	0.514463
AT5G61412.1	0.458515
AT5G04160.1	0.463784
AT5G55610.1	0.475127
AT5G55610.2	0.475624
AT5G17910.1	0.496272
AT5G17910.2	0.496272
AT5G65410.1	0.54012
AT5G16780.1	0.52319
AT5G23520.1	0.495779
AT5G12290.1	0.476164
AT5G40720.1	0.479679
AT5G16486.1	0.408
AT5G19130.1	0.46253
AT5G19130.2	0.463567
AT5G56040.2	0.515912
AT5G56040.1	0.519776
AT5G36720.1	0.494208
AT5G56540.1	0.438202
AT5G51845.1	0.419355
AT5G04020.1	0.506134
AT5G16250.1	0.458867
AT5G42504.1	0.533632
AT5G58920.1	0.454545
AT5G67411.1	0.549669
AT5G65110.1	0.480231
AT5G65110.2	0.478822
AT5G40260.1	0.415385
AT5G40260.2	0.4064
AT5G26970.1	0.562112
AT5G09540.1	0.523866
AT5G23810.1	0.456755
AT5G23810.2	0.479186
AT5G16040.1	0.470489
AT5G47580.1	0.487957
AT5G02460.1	0.556485
AT5G52330.1	0.472666
AT5G52330.2	0.473938
AT5G60240.1	0.484076
AT5G22540.1	0.474203
AT5G66380.1	0.506508
AT5G41650.1	0.475645
AT5G03580.1	0.451827
AT5G11610.1	0.511002
AT5G11610.2	0.537214
AT5G26960.1	0.395311
AT5G60910.1	0.505525
AT5G60910.2	0.513011
AT5G17180.1	0.52861
AT5G05020.1	0.521739
AT5G22330.1	0.5
AT5G37560.1	0.484962
AT5G38630.1	0.44186
AT5G23130.1	0.535744
AT5G14920.1	0.641555
AT5G14920.2	0.682159
AT5G47370.1	0.544274
AT5G19200.1	0.484359
AT5G62200.1	0.507042
AT5G62050.1	0.505837
AT5G37460.1	0.478004
AT5G54060.1	0.462197
AT5G39530.1	0.48951
AT5G41685.1	0.538117
AT5G51550.1	0.490585
AT5G25100.2	0.477191
AT5G25100.1	0.476166
AT5G08430.1	0.496077
AT5G45230.1	0.498781
AT5G51730.1	0.506849
AT5G01330.1	0.488726
AT5G10745.1	0.450331
AT5G42780.1	0.517956
AT5G45050.1	0.492708
AT5G45050.2	0.492308
AT5G62710.1	0.476796
AT5G06100.2	0.500642
AT5G06100.3	0.500642
AT5G06100.1	0.504071
AT5G19140.1	0.481429
AT5G19140.2	0.486446
AT5G66090.1	0.501592
AT5G26667.1	0.463023
AT5G26667.2	0.460265
AT5G26667.3	0.460265
AT5G66800.1	0.513711
AT5G02502.1	0.456311
AT5G38690.1	0.527421
AT5G38640.1	0.494802
AT5G59650.1	0.490651
AT5G05770.1	0.53022
AT5G56790.1	0.473317
AT5G25020.1	0.504348
AT5G45980.1	0.509764
AT5G40140.1	0.472694
AT5G15240.1	0.457774
AT5G15240.2	0.467449
AT5G02740.1	0.510264
AT5G02740.2	0.488246
AT5G10680.1	0.527046
AT5G52320.1	0.488032
AT5G02760.1	0.509928
AT5G56740.1	0.518227
AT5G37530.1	0.473338
AT5G37530.2	0.472914
AT5G62600.1	0.477019
AT5G59420.1	0.505478
AT5G22930.1	0.571629
AT5G64670.1	0.510107
AT5G04690.1	0.501335
AT5G42720.1	0.519055
AT5G01250.1	0.49959
AT5G43820.1	0.424817
AT5G38680.1	0.468662
AT5G07780.1	0.534532
AT5G55200.1	0.49115
AT5G08690.1	0.465786
AT5G08710.1	0.446923
AT5G05860.1	0.470326
AT5G10490.1	0.516609
AT5G10490.3	0.516658
AT5G10490.2	0.519917
AT5G19460.1	0.464286
AT5G38396.1	0.463873
AT5G22791.2	0.506115
AT5G22791.1	0.478261
AT5G45580.1	0.51519
AT5G29624.1	0.480164
AT5G50020.2	0.475188
AT5G50020.1	0.479081
AT5G37740.2	0.486842
AT5G37740.1	0.496016
AT5G48470.1	0.515559
AT5G11920.1	0.488471
AT5G11920.2	0.49373
AT5G16990.1	0.471276
AT5G50175.1	0.47006
AT5G63290.1	0.457931
AT5G53480.1	0.467791
AT5G49320.1	0.473342
AT5G67280.1	0.500222
AT5G10720.1	0.500724
AT5G25940.1	0.562682
AT5G42490.1	0.536361
AT5G54067.1	0.489362
AT5G02150.1	0.486598
AT5G02150.2	0.487691
AT5G57391.1	0.469565
AT5G44640.1	0.489796
AT5G44750.2	0.490492
AT5G44750.1	0.491063
AT5G42960.1	0.491366
AT5G43980.1	0.428886
AT5G07250.1	0.418919
AT5G07250.2	0.426816
AT5G08620.1	0.491405
AT5G51810.1	0.541519
AT5G03420.1	0.5
AT5G60280.1	0.492128
AT5G16290.1	0.494752
AT5G16290.2	0.494752
AT5G49800.1	0.483425
AT5G44850.1	0.499495
AT5G11100.1	0.469208
AT5G43440.1	0.512351
AT5G43440.2	0.511521
AT5G48720.2	0.524499
AT5G48720.1	0.526382
AT5G10090.1	0.519663
AT5G61220.1	0.494208
AT5G03960.1	0.502071
AT5G46510.1	0.482623
AT5G24165.1	0.497758
AT5G40500.1	0.525886
AT5G40500.2	0.532353
AT5G04510.1	0.509177
AT5G04510.2	0.493453
AT5G66430.1	0.50566
AT5G63680.1	0.495419
AT5G06550.1	0.453457
AT5G14260.1	0.467532
AT5G14260.2	0.467532
AT5G14260.3	0.467532
AT5G24600.1	0.459569
AT5G24600.2	0.456671
AT5G27710.1	0.491525
AT5G11027.1	0.571429
AT5G19410.1	0.505882
AT5G52530.1	0.500403
AT5G52530.2	0.500403
AT5G52530.3	0.500403
AT5G11440.1	0.490281
AT5G41920.1	0.49629
AT5G40990.1	0.50625
AT5G54620.1	0.506584
AT5G64110.1	0.479757
AT5G04260.1	0.486063
AT5G43930.4	0.483141
AT5G43930.1	0.487132
AT5G43930.2	0.487132
AT5G43930.3	0.487132
AT5G47300.1	0.486356
AT5G52882.1	0.502616
AT5G39010.1	0.528713
AT5G01940.1	0.477569
AT5G52840.1	0.487129
AT5G44130.1	0.535859
AT5G03495.1	0.494083
AT5G08505.1	0.476596
AT5G17540.1	0.487328
AT5G26742.2	0.476806
AT5G26742.1	0.476552
AT5G26742.3	0.473765
AT5G55630.1	0.471021
AT5G55630.2	0.471021
AT5G46340.1	0.481459
AT5G16280.1	0.50839
AT5G16280.2	0.508043
AT5G08170.1	0.496949
AT5G38170.1	0.456026
AT5G01630.1	0.50823
AT5G14290.1	0.484772
AT5G18280.2	0.476165
AT5G18280.1	0.47806
AT5G13500.1	0.467351
AT5G13500.2	0.467351
AT5G13500.3	0.467351
AT5G42060.1	0.521898
AT5G47960.1	0.490255
AT5G48350.1	0.49916
AT5G36550.1	0.485795
AT5G50940.1	0.496917
AT5G56369.1	0.545126
AT5G20810.2	0.522887
AT5G20810.1	0.503043
AT5G52810.1	0.529291
AT5G09460.1	0.521516
AT5G66290.1	0.528146
AT5G31412.1	0.481881
AT5G57860.1	0.491166
AT5G57860.2	0.491166
AT5G57860.3	0.491166
AT5G57860.4	0.502513
AT5G54320.1	0.503167
AT5G58740.1	0.525424
AT5G60120.2	0.492429
AT5G60120.1	0.495526
AT5G46460.1	0.425562
AT5G36180.1	0.511734
AT5G01130.1	0.485229
AT5G44340.1	0.476692
AT5G59740.1	0.469903
AT5G04420.1	0.483117
AT5G04420.2	0.483117
AT5G04420.3	0.483117
AT5G48920.1	0.598695
AT5G60510.1	0.465602
AT5G36540.1	0.488636
AT5G53180.1	0.508171
AT5G53180.2	0.516751
AT5G51560.1	0.5
AT5G44200.1	0.488947
AT5G44200.2	0.488947
AT5G39730.1	0.488327
AT5G17580.1	0.473812
AT5G60210.1	0.528994
AT5G60210.2	0.528994
AT5G40070.1	0.535181
AT5G17130.1	0.52861
AT5G66830.1	0.521186
AT5G43550.1	0.501362
AT5G58080.1	0.522138
AT5G52360.1	0.508557
AT5G65340.1	0.558785
AT5G52920.1	0.487608
AT5G42130.1	0.494327
AT5G36001.1	0.537344
AT5G36001.2	0.544629
AT5G49260.1	0.547771
AT5G26617.1	0.504717
AT5G23940.1	0.508966
AT5G14460.1	0.483931
AT5G62030.1	0.473839
AT5G55132.1	0.483193
AT5G09990.1	0.546875
AT5G61280.1	0.552732
AT5G50660.1	0.432161
AT5G45860.1	0.444906
AT5G50570.1	0.454884
AT5G50570.2	0.454884
AT5G50900.1	0.4089
AT5G48605.1	0.487085
AT5G03350.1	0.512195
AT5G05800.1	0.499628
AT5G05800.2	0.499628
AT5G16930.1	0.52487
AT5G52210.1	0.464927
AT5G52210.2	0.464927
AT5G19473.1	0.559322
AT5G63440.2	0.492795
AT5G63440.3	0.480377
AT5G63440.1	0.500816
